epoch,acc,loss,precision_macro,recall_macro,val_acc,val_loss,val_precision_macro,val_recall_macro
0,0.8868703842163086,0.29727545380592346,0.9397136569023132,0.901663064956665,0.9683377146720886,0.11253824830055237,1.0,0.9884393215179443
1,0.9410404562950134,0.1690603494644165,0.981118381023407,0.9768618941307068,0.9591029286384583,0.11180495470762253,1.0,1.0
2,0.9504541754722595,0.1349041610956192,0.9833212494850159,0.9804772138595581,0.9656991958618164,0.09580067545175552,0.9942196607589722,0.9942196607589722
3,0.9534268975257874,0.12504030764102936,0.986994206905365,0.9877078533172607,0.9617414474487305,0.10232962667942047,0.9829545617103577,1.0
4,0.9567299485206604,0.12522993981838226,0.9884225726127625,0.9877078533172607,0.9762532711029053,0.09053590148687363,0.9885714054107666,1.0
5,0.9610239267349243,0.10507494956254959,0.9906001687049866,0.9906001687049866,0.9511873126029968,0.1450950801372528,0.9885714054107666,1.0
6,0.9587118029594421,0.10845597833395004,0.9884309768676758,0.9884309768676758,0.9577836394309998,0.10657701641321182,0.9829545617103577,1.0
7,0.9684558510780334,0.08609338849782944,0.9949495196342468,0.997107744216919,0.9709762334823608,0.08052535355091095,1.0,1.0
8,0.9691164493560791,0.08240776509046555,0.9949312210083008,0.9934924244880676,0.9749340415000916,0.06789132207632065,0.9942196607589722,0.9942196607589722
9,0.9668042659759521,0.09039252996444702,0.9884642958641052,0.9913232326507568,0.9788918495178223,0.05931958928704262,0.9829545617103577,1.0
10,0.965813398361206,0.09017734229564667,0.9905933141708374,0.9898771047592163,0.9775725603103638,0.06016845628619194,0.9942528605461121,1.0
11,0.9714285731315613,0.07965128123760223,0.9949421882629395,0.9956616163253784,0.9828495979309082,0.05822234973311424,1.0,1.0
12,0.9729149341583252,0.07028684765100479,0.9978308081626892,0.9978308081626892,0.9762532711029053,0.0666392520070076,1.0,1.0
13,0.9702724814414978,0.08128876984119415,0.9949385523796082,0.9949385523796082,0.9815303683280945,0.06202228367328644,1.0,1.0
14,0.9729149341583252,0.06716238707304001,0.9956647157669067,0.9963846802711487,0.9775725603103638,0.06361673027276993,0.9942528605461121,1.0
15,0.9750619530677795,0.06335314363241196,0.9956647157669067,0.9963846802711487,0.9828495979309082,0.05729680880904198,1.0,1.0
16,0.9763831496238708,0.06634312868118286,0.9913420081138611,0.9934924244880676,0.9788918495178223,0.06538089364767075,1.0,1.0
17,0.9788604378700256,0.05707253888249397,0.9963820576667786,0.9956616163253784,0.9841688871383667,0.05218071490526199,1.0,1.0
18,0.9772089123725891,0.05840359255671501,0.9956678748130798,0.997107744216919,0.9828495979309082,0.0572277195751667,1.0,1.0
19,0.9767134785652161,0.06100710853934288,0.9978276491165161,0.9963846802711487,0.9722955226898193,0.1264982372522354,0.9942528605461121,1.0
20,0.9757225513458252,0.06143314018845558,0.9963794350624084,0.9949385523796082,0.980211079120636,0.07311569154262543,1.0,1.0
21,0.9778695106506348,0.055585648864507675,0.9963873028755188,0.997107744216919,0.9709762334823608,0.07828551530838013,1.0,1.0
22,0.9813377261161804,0.0497545525431633,0.9963846802711487,0.9963846802711487,0.9762532711029053,0.07824550569057465,1.0,1.0
23,0.9798513650894165,0.054159145802259445,0.9992763996124268,0.9985538721084595,0.9775725603103638,0.06877465546131134,1.0,0.9942196607589722
24,0.9775392413139343,0.056802134960889816,0.9956647157669067,0.9963846802711487,0.9775725603103638,0.0550389364361763,1.0,1.0
25,0.9803467988967896,0.05465712398290634,0.997829258441925,0.997107744216919,0.9815303683280945,0.05938996374607086,1.0,1.0
26,0.9816680550575256,0.050788458436727524,0.9992774724960327,1.0,0.9815303683280945,0.05680043622851372,0.9942528605461121,1.0
27,0.9836498498916626,0.04354638233780861,0.997826099395752,0.9956616163253784,0.9775725603103638,0.05984343960881233,0.9942528605461121,1.0
28,0.9813377261161804,0.0510551780462265,0.9949458241462708,0.9963846802711487,0.9775725603103638,0.07299264520406723,1.0,1.0
29,0.9795210361480713,0.055937595665454865,0.997107744216919,0.997107744216919,0.9815303683280945,0.05443493649363518,1.0,1.0
