epoch,acc,loss,precision_macro,recall_macro,val_acc,val_loss,val_precision_macro,val_recall_macro
0,0.9004128575325012,0.27549073100090027,0.9444855451583862,0.9226319789886475,0.9432717561721802,0.1691032350063324,0.9251337051391602,1.0
1,0.9453344345092773,0.14805994927883148,0.9806034564971924,0.9869847893714905,0.9551451206207275,0.11818213015794754,0.9829545617103577,1.0
2,0.9567299485206604,0.12164332717657089,0.9884642958641052,0.9913232326507568,0.9656991958618164,0.09194706380367279,0.9774011373519897,1.0
3,0.9623451828956604,0.11186155676841736,0.9927693605422974,0.9927693605422974,0.9670184850692749,0.07849953323602676,0.9774011373519897,1.0
4,0.9638315439224243,0.09257440268993378,0.9920520186424255,0.9927693605422974,0.9709762334823608,0.0719534233212471,0.9829545617103577,1.0
5,0.9712634086608887,0.07874664664268494,0.9956678748130798,0.997107744216919,0.9775725603103638,0.06147675961256027,0.9942528605461121,1.0
6,0.9656482338905334,0.09386660903692245,0.9949128031730652,0.9898771047592163,0.9762532711029053,0.06541632115840912,0.9942528605461121,1.0
7,0.9694467186927795,0.08176417648792267,0.9935017824172974,0.9949385523796082,0.9749340415000916,0.06975914537906647,1.0,1.0
8,0.9722543358802795,0.07457292079925537,0.9978276491165161,0.9963846802711487,0.9788918495178223,0.07894022017717361,0.9942528605461121,1.0
9,0.9752270579338074,0.06855230778455734,0.9956584572792053,0.9949385523796082,0.9775725603103638,0.06748827546834946,0.9942528605461121,1.0
10,0.9745664596557617,0.06896904110908508,0.9942070841789246,0.9927693605422974,0.9762532711029053,0.06295603513717651,0.9942528605461121,1.0
11,0.9762179851531982,0.06498531252145767,0.9971014261245728,0.9949385523796082,0.9815303683280945,0.05867810174822807,1.0,1.0
12,0.9768785834312439,0.061029188334941864,0.9985517859458923,0.997107744216919,0.9881266355514526,0.03792273998260498,1.0,1.0
13,0.9778695106506348,0.06270957738161087,0.9978308081626892,0.9978308081626892,0.980211079120636,0.05587181821465492,0.9942528605461121,1.0
14,0.9795210361480713,0.05342816561460495,0.9971098303794861,0.9978308081626892,0.9775725603103638,0.05863047391176224,1.0,1.0
15,0.9791907668113708,0.057320982217788696,0.9963820576667786,0.9956616163253784,0.9762532711029053,0.06593040376901627,0.9942528605461121,1.0
16,0.97819983959198,0.06140967831015587,0.9942196607589722,0.9949385523796082,0.9762532711029053,0.07153809070587158,0.9942528605461121,1.0
17,0.9805119633674622,0.05359380319714546,0.9949348568916321,0.9942154884338379,0.980211079120636,0.056894201785326004,0.9885714054107666,1.0
18,0.9851362705230713,0.04296489059925079,0.9985559582710266,1.0,0.9854881167411804,0.047919996082782745,0.9942528605461121,1.0
19,0.9813377261161804,0.05084051936864853,0.9956616163253784,0.9956616163253784,0.9788918495178223,0.07876648008823395,0.9942528605461121,1.0
20,0.9821634888648987,0.049200959503650665,0.9978355169296265,1.0,0.980211079120636,0.05902663618326187,0.9942528605461121,1.0
21,0.9819983243942261,0.04899226501584053,0.9985527992248535,0.9978308081626892,0.9722955226898193,0.07723349332809448,0.9942528605461121,1.0
22,0.9857968688011169,0.035814981907606125,0.9978339076042175,0.9992769360542297,0.9815303683280945,0.0738600492477417,1.0,1.0
23,0.9839801788330078,0.04564135894179344,0.9985538721084595,0.9985538721084595,0.9788918495178223,0.08062884956598282,0.9942528605461121,1.0
24,0.9836498498916626,0.04481007158756256,0.9956709742546082,0.9978308081626892,0.9815303683280945,0.05119646340608597,0.9942528605461121,1.0
25,0.9839801788330078,0.0403672531247139,0.9985548853874207,0.9992769360542297,0.980211079120636,0.07464425265789032,0.9942528605461121,1.0
26,0.9849711060523987,0.03999258577823639,0.9992763996124268,0.9985538721084595,0.9815303683280945,0.05445738509297371,0.9942528605461121,1.0
27,0.9836498498916626,0.045116256922483444,0.9963873028755188,0.997107744216919,0.9736147522926331,0.06279190629720688,1.0,1.0
28,0.9856317043304443,0.04222330451011658,0.9935111999511719,0.9963846802711487,0.9736147522926331,0.07311132550239563,0.9942528605461121,1.0
29,0.9838150143623352,0.04073788598179817,0.9942196607589722,0.9949385523796082,0.980211079120636,0.058858394622802734,1.0,1.0
