epoch,acc,loss,precision_macro,recall_macro,val_acc,val_loss,val_precision_macro,val_recall_macro
0,0.8962840437889099,0.28287336230278015,0.9658573865890503,0.9204627871513367,0.9551451206207275,0.15453769266605377,0.9885714054107666,1.0
1,0.9430223107337952,0.1812330186367035,0.9796363711357117,0.9739696383476257,0.9709762334823608,0.08491767942905426,0.9885714054107666,1.0
2,0.9593724012374878,0.1205349862575531,0.9913232326507568,0.9913232326507568,0.9788918495178223,0.07446791231632233,1.0,1.0
3,0.9552435874938965,0.1298944652080536,0.9855595827102661,0.9869847893714905,0.9749340415000916,0.0740143284201622,1.0,1.0
4,0.9618496894836426,0.10419528931379318,0.9906001687049866,0.9906001687049866,0.9762532711029053,0.06273951381444931,1.0,1.0
5,0.9663088321685791,0.09077595174312592,0.9942154884338379,0.9942154884338379,0.9775725603103638,0.06520968675613403,0.9942528605461121,1.0
6,0.9676300287246704,0.10994905233383179,0.9905728697776794,0.9877078533172607,0.9815303683280945,0.06902355700731277,1.0,0.9942196607589722
7,0.9715937376022339,0.08203522861003876,0.9927745461463928,0.9934924244880676,0.9749340415000916,0.07699010521173477,0.9942528605461121,1.0
8,0.9720891714096069,0.07177907228469849,0.9934924244880676,0.9934924244880676,0.9828495979309082,0.06600219011306763,1.0,1.0
9,0.9727497696876526,0.08086106181144714,0.9927849769592285,0.9949385523796082,0.9485487937927246,0.14529845118522644,1.0,1.0
10,0.973410427570343,0.07430679351091385,0.9956584572792053,0.9949385523796082,0.9630606770515442,0.10766687989234924,1.0,1.0
11,0.9737406969070435,0.07076624035835266,0.9927536249160767,0.9906001687049866,0.9736147522926331,0.0921124815940857,1.0,1.0
12,0.9750619530677795,0.07269161939620972,0.9971098303794861,0.9978308081626892,0.9788918495178223,0.06550388038158417,1.0,0.9884393215179443
13,0.9770437479019165,0.07012896984815598,0.9935017824172974,0.9949385523796082,0.980211079120636,0.08075429499149323,1.0,0.9710982441902161
14,0.9811725616455078,0.05449000373482704,0.9963846802711487,0.9963846802711487,0.9722955226898193,0.09980739653110504,0.9939393997192383,0.9479768872261047
15,0.98100745677948,0.05296052247285843,0.9971098303794861,0.9978308081626892,0.9736147522926331,0.07562197744846344,1.0,0.9942196607589722
16,0.9828240871429443,0.049728572368621826,0.9978308081626892,0.9978308081626892,0.9775725603103638,0.06316674500703812,1.0,0.9884393215179443
17,0.9813377261161804,0.05342589318752289,0.9978276491165161,0.9963846802711487,0.9736147522926331,0.08441528677940369,1.0,0.9710982441902161
18,0.9763831496238708,0.0660540983080864,0.989154040813446,0.989154040813446,0.9775725603103638,0.0876782014966011,1.0,0.9884393215179443
19,0.9791907668113708,0.05603381618857384,0.9956584572792053,0.9949385523796082,0.9551451206207275,0.10578540712594986,1.0,0.9826589822769165
20,0.9839801788330078,0.04834650829434395,0.9992769360542297,0.9992769360542297,0.9762532711029053,0.06845980882644653,1.0,0.9884393215179443
21,0.9813377261161804,0.046566110104322433,0.9992774724960327,1.0,0.980211079120636,0.06751160323619843,1.0,1.0
22,0.9819983243942261,0.05625750869512558,0.9941986799240112,0.9913232326507568,0.9749340415000916,0.08651111274957657,1.0,0.9884393215179443
23,0.9861271381378174,0.03988851234316826,0.9927849769592285,0.9949385523796082,0.953825831413269,0.17971111834049225,1.0,0.9884393215179443
24,0.9839801788330078,0.046866532415151596,0.9992758631706238,0.9978308081626892,0.980211079120636,0.10050363093614578,0.9828571677207947,0.9942196607589722
25,0.9866226315498352,0.04050472751259804,0.9963898658752441,0.9978308081626892,0.9788918495178223,0.08712597191333771,1.0,0.9826589822769165
26,0.9834847450256348,0.05270582437515259,0.9956616163253784,0.9956616163253784,0.9841688871383667,0.051195427775382996,1.0,0.9884393215179443
27,0.9876135587692261,0.030948473140597343,0.9992774724960327,1.0,0.9749340415000916,0.08840563148260117,0.9942196607589722,0.9942196607589722
28,0.9841453433036804,0.04445049166679382,0.9971056580543518,0.9963846802711487,0.9854881167411804,0.05367758125066757,1.0,0.9942196607589722
29,0.9851362705230713,0.04047388955950737,0.9978308081626892,0.9978308081626892,0.9788918495178223,0.08471303433179855,1.0,1.0
